UID,Tag
100210,0.004390310936218783
100211,0.005645066309684702
100212,0.004239172292517966
100213,0.0010640020254874553
100214,0.011299640477897995
100215,0.1601160750558884
100216,0.0016380240955402392
100217,0.0010994360260887406
100218,0.004984654603384106
100219,0.004406268245764912
100220,0.007716220652584933
100221,0.007586271623050488
100222,0.8549385041939768
100223,0.00348708379642229
100224,0.00839835723734349
100225,0.024772560626634386
100226,0.0011590642177875666
100227,0.0012522461708287902
100228,0.0032618459273716038
100229,0.0045866545664679965
100230,0.0031228218856832165
100231,0.029373856193406083
100232,0.0030950767228742886
100233,0.0007087738924020418
100234,0.004282052403488
100235,0.017739206465692048
100236,0.0044971276108083744
100237,0.0018215276969089896
100238,0.0045130278714542406
100239,0.0009375194277144625
100240,0.01674685819571337
100241,0.013655646761553678
100242,0.02911161157074478
100243,0.004983955121302568
100244,0.7468780635084844
100245,0.006023926476058047
100246,0.0005962955111034722
100247,0.007772429092876466
100248,0.0019678374850626472
100249,0.005138135040296008
100250,0.0005117230384614198
100251,0.0035517848920370194
100252,0.01095068430831847
100253,0.0032818749753428128
100254,0.0034792007918311783
100255,0.001820124258923525
100256,0.0012196407716741412
100257,0.0014138652189959336
100258,0.005247240970945963
100259,0.94278360724323
100260,0.00539436096312958
100261,0.018510957827852302
100262,0.0006005687683311333
100263,0.0038042495550588335
100264,0.004270827826705416
100265,0.006444089810393328
100266,0.001007070477227226
100267,0.005374761194766542
100268,0.03081382623889419
100269,0.012527174536316
100270,0.010213444481169384
100271,0.004174259954743137
100272,0.0044935912823648
100273,0.002284977187786145
100274,0.004038393710262121
100275,0.004727782713731836
100276,0.05154241506158895
100277,0.0984373274931619
100278,0.008824783153151291
100279,0.0026835282933956647
100280,0.014591753673561622
100281,0.006324579811834523
100282,0.0046832550348602465
100283,0.0040120176683985775
100284,0.00232966426317364
100285,0.012488012757113014
100286,0.12176569670702593
100287,0.01181283914049308
100288,0.009589512621208784
100289,0.0876054447907283
100290,0.771584621341726
100291,0.004714095108587255
100292,0.02218148700411506
100293,0.009796579700399953
100294,0.005621009675814102
100295,0.5342739302970658
100296,0.0482870921940326
100297,0.001338890936626497
100298,0.0016514171067519442
100299,0.00464022943064739
100300,0.0026400475999600074
100301,0.0031313495175936084
100302,0.004315297340525317
100303,0.0023897861296110793
100304,0.003863753012749302
100305,0.004125944844928984
100306,0.017987749420028974
100307,0.0040621226499224245
100308,0.005152051281123499
100309,0.004308072609853763
100310,0.004059019631580698
100311,0.8178480647333009
100312,0.0022092196840043108
100313,0.01024358076146616
100314,0.08434119917898217
100315,0.94278360724323
100316,0.0026199301115480754
100317,0.04926988117179029
100318,0.0030318028142731933
100319,0.00322652857449167
100320,0.01078018913872544
100321,0.0028233786220427
100322,0.0032600771131133435
100323,0.0014101806220387504
100324,0.010706799247749775
100325,0.004425453527285387
100326,0.003812040753088006
100327,0.018029259319757563
100328,0.17205710333810031
100329,0.07377241494289194
100330,0.020533822684800758
100331,0.004649695283628908
100332,0.037442623169379234
100333,0.0032801096767159626
100334,0.008417107816643227
100335,0.005085337791168702
100336,0.7310026915203848
100337,0.8134461954854171
100338,0.05732834480055378
100339,0.009145903326192672
100340,0.0022390101498363604
100341,0.0011578797414149157
100342,0.1674830455695489
100343,0.0036382122860268663
100344,0.0018134312168988104
100345,0.0018242486768275902
100346,0.0007808184636126849
100347,0.0007881147149962785
100348,0.0018191530050774057
100349,0.005781108320258662
100350,0.07835278827746589
100351,0.8401206946422488
100352,0.004270245445238661
100353,0.0035104286053951115
100354,0.04139550491508467
100355,0.9377570990258902
100356,0.0006854602480665647
100357,0.7628799521165963
100358,0.005786948139440572
100359,0.004043912668000927
100360,0.027372414673949273
100361,0.04639288688825336
100362,0.004826701538842694
100363,0.0020703056978133563
100364,0.9001565180784225
100365,0.016827531014599807
100366,0.003419774250807587
100367,0.0013945956027847713
100368,0.0035700379168796077
100369,0.0466400634181452
100370,0.02145568381289483
100371,0.001639806589644071
100372,0.009453108463346365
100373,0.005349013281530459
100374,0.0012824371547651477
100375,0.003630034142888462
100376,0.00702537133192942
100377,0.001084903332664013
100378,0.007436045685364029
100379,0.0014716304033869907
100380,0.001642474480171477
100381,0.005674764293518727
100382,0.010813400123043325
100383,0.015612367477278587
100384,0.0312194729058502
100385,0.005127109567474642
100386,0.003722101392233269
100387,0.6002248701406855
100388,0.0045106778322592765
100389,0.000793433659852797
100390,0.016053501785923352
100391,0.005482520126595409
100392,0.00492123936296079
100393,0.6832726162495357
100394,0.004913626153624466
100395,0.8446557381113279
100396,0.0007667357505079377
100397,0.003473832621767263
100398,0.20746643581167862
100399,0.0029158084454690945
100400,0.025425359936168596
100401,0.0011518820087555175
100402,0.0015284019651844636
100403,0.002481139975976068
100404,0.003906572343058827
100405,0.0035241541111021594
100406,0.0051021762631605965
100407,0.006663651563353837
100408,0.0026955089326474
100409,0.005065351028669769
100410,0.015297593060127991
100411,0.0044852668573713205
100412,0.002048328765216128
100413,0.03607267009893501
100414,0.7917334972313961
100415,0.0038944909404764225
100416,0.002589063102294058
100417,0.008949093593462156
100418,0.059754296497429436
100419,0.0007467599470170551
100420,0.026667256250693806
100421,0.0063708897992525125
100422,0.0011074242984047628
100423,0.9268748414110866
100424,0.268317163434168
100425,0.004921648387768406
100426,0.001789888382784659
100427,0.12983194904919546
100428,0.053806237515215086
100429,0.013591560313794267
100430,0.0045062438384865814
100431,0.204889346345225
100432,0.011157418829013652
100433,0.09246617054970709
100434,0.004386711619228928
100435,0.7745514431352551
100436,0.005278070323924848
100437,0.012686231666665463
100438,0.2744103228109594
100439,0.027521562728049377
100440,0.004510803798586137
100441,0.00354380641185757
100442,0.001987091044450601
100443,0.10908909018013427
100444,0.023584860741583058
100445,0.004177626856052064
100446,0.00436422132787276
100447,0.013124477281614524
100448,0.5744201666774089
100449,0.2355566395616449
100450,0.9443718649132855
100451,0.004512983341796053
100452,0.0036382945749942443
100453,0.0034336503274825852
100454,0.002231629861180699
100455,0.0018467747998229212
100456,0.0007855112713684863
100457,0.016252821980784118
100458,0.008690817989095285
100459,0.9480065063291051
100460,0.0016615249688965348
100461,0.0006799736885598286
100462,0.0031997506301343695
100463,0.0014119448317610828
100464,0.8024292977934654
100465,0.0856386201987995
100466,0.162537664178814
100467,0.07945521823029318
100468,0.0015909226183940324
100469,0.02213301816845617
100470,0.007780675166284502
100471,0.0011943170877340673
100472,0.003590678584095553
100473,0.0016171867993243915
100474,0.005910908657191302
100475,0.005284840557044344
100476,0.003959923601005323
100477,0.0049852583224475645
100478,0.0034840365458786073
100479,0.030104236398770783
100480,0.004387077269434993
100481,0.014400436265920455
100482,0.0016464456979322344
100483,0.0036635316639933024
100484,0.0057425297934691946
100485,0.20930188895150972
100486,0.0007125339082275273
100487,0.00983992881012256
100488,0.00577793042165157
100489,0.9893387496574777
100490,0.07220649115852028
100491,0.0011394307208215469
100492,0.0083101600170212
100493,0.003552362209406499
100494,0.024069666510509208
100495,0.0019339070877699028
100496,0.03442133610753472
100497,0.9896018738300845
100498,0.0007531511868723602
100499,0.044267736727791565
100500,0.5718641599404292
100501,0.005173493602109487
100502,0.031727330063965886
100503,0.0012669857970517818
100504,0.0012309889560435782
100505,0.002940215474009477
100506,0.005766706720187854
100507,0.003221584210720817
100508,0.7776374981178497
100509,0.002906705606170722
100510,0.004726481370875562
100511,0.0012272307751793742
100512,0.004845439825151445
100513,0.02381588355618456
100514,0.009545342915585469
100515,0.004771476322731902
100516,0.037648800058240964
100517,0.0028735928953192965
100518,0.000661205205499855
100519,0.027617542723102503
100520,0.0033889608679577845
100521,0.0035538099734824698
100522,0.47313059383073874
100523,0.021720788907114708
100524,0.014636820712368917
100525,0.514487680960841
100526,0.004544827971651404
100527,0.009317965070193108
100528,0.621966465443289
100529,0.002939349789215341
100530,0.0024243884809807166
100531,0.005286306421262988
100532,0.7754537447035492
100533,0.006967626136279545
100534,0.005422425821252757
100535,0.006096153326362147
100536,0.15557279235488558
100537,0.01584949981180523
100538,0.13737755858827627
100539,0.00054977441812663
100540,0.8489170492058089
100541,0.002494920193700832
100542,0.021161380750491444
100543,0.005556313570478863
100544,0.005013335724544826
100545,0.01296476641889863
100546,0.0036904576296769047
100547,0.003977993032932805
100548,0.0032662803543524123
100549,0.003904740400119673
100550,0.004549082172605303
100551,0.005028668425257785
100552,0.0610698949116316
100553,0.09376166322487768
100554,0.0043543694061127245
100555,0.003978278626604587
100556,0.03297035526542742
100557,0.01799972556743232
100558,0.0007918817011645667
100559,0.426599959405834
100560,0.015389339101622965
100561,0.5731329737663823
100562,0.004493184154251959
100563,0.00648196408911226
100564,0.00048617211013974215
100565,0.003977433149326366
100566,0.0032771556627945084
100567,0.005273222353121109
100568,0.002699107514438944
100569,0.004983198797556196
100570,0.004359140845753816
100571,0.0018811816313460382
100572,0.044417414674307314
100573,0.003583762264164025
100574,0.001628696220918515
100575,0.00569183399063174
100576,0.010633697740663667
100577,0.0011780262562615
100578,0.00954782326616312
100579,0.0012921910120323376
100580,0.005970673322751928
100581,0.006093049189407312
100582,0.0013707914401562913
100583,0.015391437946063406
100584,0.0013519788433794995
100585,0.0016706165894646366
100586,0.009338584527301848
100587,0.0023327470253403032
100588,0.0026432486535133927
100589,0.00115635616063997
100590,0.0006385790337481245
100591,0.05695991435661152
100592,0.004988149830760413
100593,0.006935461401067806
100594,0.001623121507348391
100595,0.001090508367647184
100596,0.003947930955284847
100597,0.03727857802771287
100598,0.02749917041040753
100599,0.0007619598631426485
100600,0.12642616652558752
100601,0.005993857980265265
100602,0.04343508395469696
100603,0.0023208003906509873
100604,0.0028881812263234895
100605,0.0011133098083322352
100606,0.030509667426813977
100607,0.055691062331141974
100608,0.0036254164143268994
100609,0.09527232145541575
100610,0.0011390404299211386
100611,0.0025072935214493506
100612,0.0012054089189162723
100613,0.014608163792551594
100614,0.09378290970789918
100615,0.005643244108584694
100616,0.003374434574978961
100617,0.004196111357181765
100618,0.01013637037044348
100619,0.00397606452872892
100620,0.0009158625642575443
100621,0.37700381279007444
100622,0.0016332912017648668
100623,0.006354064159619635
100624,0.5718641599404292
100625,0.05180982490177488
100626,0.0016359761434670075
100627,0.00674092768192446
100628,0.09993216966055687
100629,0.0016481529689059925
100630,0.002498245583811379
100631,0.005680102091016598
100632,0.005259216079714556
100633,0.4362158639025353
100634,0.0017011268845566656
100635,0.003704562617596983
100636,0.002821490786988715
100637,0.06891543226863792
100638,0.006376106484447561
100639,0.016305863200899662
100640,0.09751470890045813
100641,0.023338562128154546
100642,0.8397296287450096
100643,0.025532831784959728
100644,0.0035084598315715063
100645,0.00938665727094637
100646,0.004036342346574685
100647,0.004334182714930217
100648,0.0005079725263338439
100649,0.0065042668783222134
100650,0.007117980470075461
100651,0.03174223327473717
100652,0.004500971377850574
100653,0.062078683223759555
100654,0.005744242362485977
100655,0.0011884895302987377
100656,0.03649175584383762
100657,0.059583007971261204
100658,0.019173162500049655
100659,0.005089726177165696
100660,0.029481578033309225
100661,0.004805224146344944
100662,0.005031224795520848
100663,0.004899480422740719
100664,0.10400296969489649
100665,0.0034188307308428917
100666,0.0016737469443544612
100667,0.0011947673281073163
100668,0.41966015176039273
100669,0.0037527000223943965
100670,0.001271003963761732
100671,0.26545626925877225
100672,0.1614009779484418
100673,0.0044382732706537325
100674,0.08761617701263076
100675,0.008040998118420076
100676,0.004269694586041955
100677,0.06351891309767975
100678,0.006518429366029357
100679,0.0026656435142967077
100680,0.024846042355309517
100681,0.001715156817343978
100682,0.0008868698079168374
100683,0.00894629543998424
100684,0.004330336964130136
100685,0.001718983649255063
100686,0.003367975410501895
100687,0.006176874281179011
100688,0.012429855951241993
100689,0.0029880037482986725
100690,0.0012692070525917793
100691,0.004070640086882773
100692,0.0009336696308703447
100693,0.0036228960461531655
100694,0.0012373179638600343
100695,0.005401946068736399
100696,0.0005713655820994211
100697,0.0077507407877637395
100698,0.003312808071427531
100699,0.06192211977278174
100700,0.0011305252690244267
100701,0.07181799312383637
100702,0.0027813888480345845
100703,0.07652032682216031
100704,0.012202430895438713
100705,0.0014850478529878578
100706,0.0009223842094459022
100707,0.0036811496662622514
100708,0.001566591955187164
100709,0.004752622192260851
100710,0.03208327591428132
100711,0.001078882614784951
100712,0.05622632060736786
100713,0.006154863396028146
100714,0.023258677449697437
100715,0.01179587844979186
100716,0.0038171285044519094
100717,0.0008687764395852745
100718,0.002557952781518852
100719,0.01024094939565049
100720,0.0341491832528246
100721,0.006835621446610223
100722,0.00211336091657594
100723,0.004030228183328656
100724,0.004656489977945963
100725,0.0035777060172005343
100726,0.004302766634272044
100727,0.0006202477485050366
100728,0.006435150466166695
100729,0.007908212707065662
100730,0.006296818580436453
100731,0.08035182316619587
100732,0.006499955288754342
100733,0.012171038343902136
100734,0.0040370339307593105
100735,0.0045055738713507985
100736,0.04518807379815598
100737,0.08377740306933512
100738,0.0015220086918624825
100739,0.004404183715579772
100740,0.012671294783729446
100741,0.23067205757432777
100742,0.001621966091713468
100743,0.0015332868184396837
100744,0.008172803679047108
100745,0.08717906374944673
100746,0.9838891391146167
100747,0.003034842960412675
100748,0.0034951730401604052
100749,0.006405407891293229
100750,0.006084941347900623
100751,0.8960243993796897
100752,0.012382850815059965
100753,0.003675547717352861
100754,0.013901850574589938
100755,0.019862988549883123
100756,0.0685492793377259
100757,0.040184284119820265
100758,0.06567672805666123
100759,0.016958883737002918
100760,0.0031914072380569425
100761,0.00896302213281117
100762,0.0012658843810820363
100763,0.003990363872364692
100764,0.00683100640849563
100765,0.0013029009382251105
100766,0.002968959156417899
100767,0.002798111056516823
100768,0.021929692808722485
100769,0.004092816470944297
100770,0.003380582836824473
100771,0.01483191199421511
100772,0.04961409673214974
100773,0.004171483411408877
100774,0.003617222133928916
100775,0.19041522920661422
100776,0.08745433954717462
100777,0.0014029940603305982
100778,0.004927244684444621
100779,0.009515066045833333
100780,0.0020485131549350753
100781,0.0056457227355255135
100782,0.0035392453328991604
100783,0.6690446829540161
100784,0.02782515349097781
100785,0.002853449975861806
100786,0.000960156367933926
100787,0.001438842237709761
100788,0.00486459135699053
100789,0.21897057796257952
100790,0.001455919305769421
100791,0.010440909298357705
100792,0.0024224318465636994
100793,0.00850487389260467
100794,0.003717636586889582
100795,0.003557280772878316
100796,0.022892257265099608
100797,0.01008808609325119
100798,0.004985566415839698
100799,0.001111658994110299
100800,0.0010391084373130642
100801,0.0047607187659574005
100802,0.04248995366149967
100803,0.027181032006806268
100804,0.005729743869462934
100805,0.008863710857856472
100806,0.004174976093089041
100807,0.0018728543172308195
100808,0.028233562013898775
100809,0.0018467684238065577
100810,0.0009588533688591013
100811,0.0076596081434673665
100812,0.0009690303323735066
100813,0.01450422781398994
100814,0.0010581854334892756
100815,0.004365705042513639
100816,0.0006434151004609629
100817,0.003994293121935149
100818,0.011051752859689935
100819,0.007398687319476809
100820,0.00628068871377839
100821,0.019993283020595404
100822,0.058187460141490926
100823,0.0024489956410769613
100824,0.004092492887857287
100825,0.047088455826978196
100826,0.0017923512751823606
100827,0.0848149104259629
100828,0.0037384043323427435
100829,0.003539378543001186
100830,0.025880204713306324
100831,0.07343452998312554
100832,0.0010436358204828486
100833,0.011726978255438728
100834,0.0075965192572632935
100835,0.012598537138469468
100836,0.004332629297165483
100837,0.9439907260227188
100838,0.008563169982205722
100839,0.0015675743872317655
100840,0.3949680424969384
100841,0.00782336448188186
100842,0.012842681705426857
100843,0.00625220932392637
100844,0.0013970243864320055
100845,0.06329929166643274
100846,0.001055319901181285
100847,0.00710819675526048
100848,0.14876054702511765
100849,0.006701620929527119
100850,0.0020285170206671447
100851,0.004985081424263928
100852,0.003988811057071546
100853,0.04571085876868154
100854,0.004639446465434606
100855,0.06947506747762855
100856,0.005831280135974517
100857,0.020930918222159207
100858,0.011312728067476152
100859,0.4780705403243537
100860,0.008949149179501301
100861,0.202921727808869
100862,0.003201582055111435
100863,0.007308834980658872
100864,0.004376139597216527
100865,0.008439631640556226
100866,0.003309603797598712
100867,0.020236134383064572
100868,0.016363269918509216
100869,0.001703166335256391
100870,0.004414880056614801
100871,0.03440728779244053
100872,0.008558986427689977
100873,0.0014771236342728984
100874,0.004223960391739114
100875,0.0031317526818326197
100876,0.007108173173526061
100877,0.006093137830617906
100878,0.002080663473756494
100879,0.025343841998199536
100880,0.01650812377264839
100881,0.06429314231232196
100882,0.4541953800290923
100883,0.003800295997424197
100884,0.004285950617828401
100885,0.004098442068594623
100886,0.002247173774314906
100887,0.0008914885348579828
100888,0.006373921368038273
100889,0.002867621636177222
100890,0.0039997330724784765
100891,0.002339376167015847
100892,0.0019627504727958577
100893,0.03290844249256743
100894,0.004953268572033405
100895,0.0022465865673510434
100896,0.0005631373980999818
100897,0.2855213496460211
100898,0.0025642531160350855
100899,0.0036238143052795936
100900,0.01085066399228279
100901,0.00837080495444082
100902,0.008194192638094174
100903,0.03170507989308941
100904,0.004290433318525098
100905,0.0014228630062582642
100906,0.0011243187196881142
100907,0.0019136433947387716
100908,0.008760385934746135
100909,0.9367351295728099
100910,0.0029121543736872293
100911,0.008789565577068857
100912,0.0035588567854291254
100913,0.0671508189341139
100914,0.0019173963172231957
100915,0.005884914730132473
100916,0.002831602789012285
100917,0.08263202684133793
100918,0.5692347424232033
100919,0.004422843628683601
100920,0.004159925398330835
100921,0.0016702408821553435
100922,0.008301454712159137
100923,0.0035924009969104296
100924,0.002179266591941609
100925,0.05077677257370912
100926,0.0048166079064532515
100927,0.003082568301998298
100928,0.38527978742305086
100929,0.006138548246735625
100930,0.011761328809281343
100931,0.003736631259695967
100932,0.005070891267930774
100933,0.0011272876152169597
100934,0.002934934707063143
100935,0.01657699282125339
100936,0.00286285770790357
100937,0.07677522704415009
100938,0.008380983524146226
100939,0.0011973896818352554
100940,0.005626762509055011
100941,0.009221148019544568
100942,0.04139158009301311
100943,0.026986981372549176
100944,0.005379527392499349
100945,0.0647331027570153
100946,0.003554728639052877
100947,0.0011200098783044606
100948,0.0046004715936968235
100949,0.004900497928464675
100950,0.0011173512576579843
100951,0.01050994935308667
100952,0.001384266104376457
100953,0.0050553813309396805
100954,0.0013288006970961312
100955,0.009973759111902146
100956,0.002012613565512239
100957,0.007585951303929634
100958,0.022391239990387862
100959,0.002657811367060955
100960,0.056129860638227086
100961,0.013150081239567967
100962,0.003847298031127598
100963,0.0048171432426198126
100964,0.006086931890119987
100965,0.023891600192426258
100966,0.0016175107757480912
100967,0.0006587276776720227
100968,0.060056835354479685
100969,0.007352841065031306
100970,0.026743301917225057
100971,0.0879329521030609
100972,0.004493118771957853
100973,0.005856654345183602
100974,0.09730179431732713
100975,0.0010571100758143925
100976,0.006005024368883145
100977,0.005911885151069009
100978,0.0037411297295138948
100979,0.005882205927690639
100980,0.0013853265124711242
100981,0.0013295307825578614
100982,0.010910427615102422
100983,0.0009483655616642871
100984,0.20065713936069915
100985,0.4465363209295773
100986,0.002879090284846361
100987,0.001186625860125815
100988,0.0019030058861823826
100989,0.06790701529705799
100990,0.15280579126432517
100991,0.054284449062724074
100992,0.013940695990220305
100993,0.0068389679402278344
100994,0.0047096307527472285
100995,0.054331900137557336
100996,0.4463619941617657
100997,0.0035659726316917876
100998,0.007191681940850557
100999,0.0009033692344740094
101000,0.001418362679900951
101001,0.0018776106689509136
101002,0.002564646875862664
101003,0.004452885438732742
101004,0.002839889922946118
101005,0.4937648201081978
101006,0.004428398537086112
101007,0.011266901448048493
101008,0.005644938203890313
101009,0.038383211588460156
101010,0.0057978606421484795
101011,0.13624958682108682
101012,0.022962901695971975
101013,0.008412913299946378
101014,0.0029892258284158995
101015,0.0006730743259348558
101016,0.02512815527895901
101017,0.0032784782745914607
101018,0.665641253869916
101019,0.0027659811379637245
101020,0.001676214539102367
101021,0.004043383689300694
101022,0.05789213510327375
101023,0.004041138757321681
101024,0.05358672856795607
101025,0.001984313766137417
101026,0.002743976251786847
101027,0.003814641404495857
101028,0.025928950558271584
101029,0.8443405527933586
101030,0.05880715856857631
101031,0.0038606677151682895
101032,0.0019052250236260742
101033,0.002948368897732567
101034,0.0023767481426165294
101035,0.004012868922900579
101036,0.07562774543255374
101037,0.11996867436921785
101038,0.002827092431676651
101039,0.0018478250883773872
101040,0.004937392031637115
101041,0.001891732327262454
101042,0.0006989510450750879
101043,0.011375345881936099
101044,0.0066055044166857015
101045,0.05461173495592868
101046,0.002213367238130764
101047,0.058870586124542226
101048,0.02358194852403516
101049,0.017256804907357176
101050,0.021612458800848073
101051,0.0006525358846100539
101052,0.0019107769885425918
101053,0.10816756930317013
101054,0.08233851619965536
101055,0.0067746997984997025
101056,0.007025883566131417
101057,0.0006148774861394414
101058,0.2378258836628126
101059,0.0012566340923113953
101060,0.0006374738882323703
101061,0.0011174958791872439
101062,0.008069360727167137
101063,0.0016424676210228283
101064,0.004326714901325622
101065,0.0668705958022374
101066,0.01319825321767824
101067,0.006455493442610458
101068,0.0037361270213208397
101069,0.01483572722146843
101070,0.0239305973943856
101071,0.0010811046447696017
101072,0.002451696438812368
101073,0.0029453465237800035
101074,0.004520720377588557
101075,0.19949701607043874
101076,0.5401572207217027
101077,0.010930156596360038
101078,0.8532353944614133
101079,0.01523715715173678
101080,0.28452798439841154
101081,0.0035703061574814112
101082,0.001324156941613551
101083,0.0027018494144606733
101084,0.00551673028415859
101085,0.006700916449899113
101086,0.01308489955089992
101087,0.4601999692851986
101088,0.0022222662641856084
101089,0.0034464737665618177
101090,0.004035863123466742
101091,0.0020616543989334774
101092,0.007201848687110091
101093,0.003373150386876433
101094,0.03906504064850486
101095,0.011435523008979712
101096,0.0027083537779828797
101097,0.003967399874951412
101098,0.0013306530238894661
101099,0.003466769833280405
101100,0.0016320071593797247
101101,0.0047092659097098845
101102,0.013295903179567012
101103,0.01471014477327164
101104,0.011658065675871424
101105,0.0043177188809216055
101106,0.002473457686017478
101107,0.007908380305673084
101108,0.002196188396036139
101109,0.0037729318834912986
101110,0.004443585796468333
101111,0.004842890600865083
101112,0.0034136376219101898
101113,0.002888084341287302
101114,0.0029491233397576392
101115,0.015698236260351838
101116,0.002193738424936769
101117,0.02471043380477896
101118,0.004323820294260421
101119,0.004111960282945189
101120,0.002002151284737562
101121,0.01146719198770972
101122,0.002385643750005678
101123,0.009247061847871042
101124,0.003323599291356818
101125,0.004637344691006795
101126,0.00432614331840596
101127,0.07258050082084341
101128,0.7796471542374288
101129,0.055787820899797724
101130,0.0034960167848559634
101131,0.006032415366176406
101132,0.12275313860012078
101133,0.0009151970025040994
101134,0.0011138021326300709
101135,0.012897885497669943
101136,0.0019792167134204757
101137,0.14067868730366911
101138,0.0008065798905885083
101139,0.5827854460326728
